split,zero_output,linear_in_input,constant_output
30,82,67,0
68,193,180,49
19,13,26,0
17,93,69,0
54,193,181,62
24,6,28,0
21,100,58,0
64,176,160,90
21,11,26,0
20,93,66,0
59,185,170,76
19,9,30,0
18,87,74,0
85,179,172,54
24,13,21,0
15,98,66,0
57,175,179,79
22,13,23,0
19,67,93,0
61,208,180,41
23,13,22,0
21,84,74,0
59,198,181,52
19,17,22,0
22,110,47,0
73,156,166,95
30,7,21,0
20,100,59,0
73,174,153,90
24,10,24,0
24,95,60,0
66,190,181,53
21,11,26,0
4,136,39,0
42,173,109,166
12,13,33,0
19,83,77,0
52,193,195,50
29,9,20,0
26,81,72,0
59,194,199,38
20,10,28,0
27,85,67,0
85,177,180,48
26,5,27,0
19,78,82,0
59,214,175,42
26,8,24,0
31,40,108,0
80,214,189,7
28,9,21,0
18,101,60,0
69,171,175,75
28,5,25,0
6,119,54,0
25,202,155,108
6,21,31,0
13,109,57,0
47,177,187,79
15,10,33,0
24,71,84,0
76,203,180,31
19,15,24,0
14,109,56,0
47,180,164,99
16,9,33,0
17,59,103,0
65,228,184,13
24,10,24,0
27,81,71,0
91,179,186,34
25,12,21,0
20,122,37,0
52,171,139,128
13,13,32,0
17,93,69,0
71,175,170,74
21,8,29,0
23,77,79,0
82,190,198,20
22,11,25,0
24,69,86,0
56,198,191,45
19,12,27,0
12,114,53,0
51,174,169,96
18,16,24,0
21,79,79,0
62,196,188,44
18,17,23,0
15,111,53,0
51,175,162,102
16,17,25,0
16,126,37,0
46,174,149,121
17,10,31,0
30,64,85,0
79,195,184,32
21,11,26,0
23,79,77,0
102,177,193,18
26,11,21,0
17,115,47,0
42,179,150,119
17,15,26,0
28,76,75,0
94,180,200,16
23,9,26,0
20,102,57,0
62,182,195,51
23,6,29,0
22,66,91,0
53,195,195,47
21,14,23,0
13,137,29,0
53,156,129,152
20,10,28,0
24,78,77,0
71,196,178,45
28,7,23,0
24,66,89,0
88,193,190,19
30,10,18,0
18,106,55,0
60,179,175,76
20,14,24,0
19,113,47,0
56,175,164,95
18,15,25,0
16,106,57,0
44,194,140,112
12,17,29,0
24,100,55,0
70,161,191,68
27,7,24,0
28,73,78,0
65,194,178,53
21,15,22,0
17,104,58,0
58,178,160,94
20,7,31,0
18,106,55,0
53,183,172,82
19,14,25,0
14,62,103,0
51,207,194,38
23,17,18,0
11,131,37,0
34,174,141,141
16,12,30,0
14,97,68,0
53,188,175,74
24,11,23,0
14,83,82,0
50,197,187,56
18,17,23,0
25,84,70,0
97,185,180,28
24,7,27,0
16,86,77,0
58,197,195,40
23,10,25,0
27,73,79,0
100,193,184,13
20,12,26,0
29,69,81,0
62,197,204,27
20,15,23,0
22,73,84,0
51,205,180,54
22,12,24,0
11,112,56,0
43,184,161,102
17,16,25,0
10,97,72,0
32,204,177,77
14,17,27,0
17,69,93,0
59,208,187,36
28,16,14,0
23,76,80,0
63,197,194,36
23,9,26,0
21,82,76,0
50,195,190,55
19,12,27,0
20,68,91,0
67,203,189,31
17,16,25,0
15,119,45,0
49,175,175,91
15,15,28,0
13,119,47,0
43,185,146,116
17,13,28,0
19,76,84,0
81,198,193,18
20,17,21,0
26,65,88,0
60,200,189,41
21,13,24,0
15,118,46,0
41,175,161,113
16,12,30,0
24,66,89,0
62,211,210,7
18,17,23,0
28,55,96,0
66,213,193,18
23,10,25,0
24,92,63,0
65,185,168,72
23,11,24,0
21,58,100,0
75,217,188,10
23,9,26,0
19,105,55,0
55,171,173,91
20,13,25,0
17,97,65,0
62,190,188,50
21,12,25,0
21,102,56,0
55,179,187,69
23,6,29,0
24,94,61,0
83,173,182,52
20,12,26,0
24,70,85,0
63,207,172,48
20,11,27,0
24,82,73,0
78,191,178,43
25,7,26,0
13,119,47,0
43,176,152,119
11,16,31,0
19,93,67,0
67,191,171,61
18,11,29,0
24,92,63,0
57,198,158,77
16,11,31,0
23,97,59,0
75,161,184,70
33,4,21,0
21,77,81,0
63,201,181,45
15,18,25,0
13,92,74,0
42,196,168,84
12,14,32,0
21,66,92,0
73,215,193,9
13,18,27,0
25,55,99,0
67,213,173,37
18,15,25,0
22,80,77,0
55,202,177,56
17,18,23,0
12,133,34,0
32,172,137,149
11,13,34,0
12,135,32,0
44,167,128,151
14,12,32,0
27,67,85,0
85,192,189,24
22,7,29,0
13,99,67,0
37,203,178,72
13,14,31,0
24,82,73,0
61,191,191,47
18,14,26,0
10,123,46,0
36,189,135,130
14,15,29,0
6,142,31,0
33,173,105,179
7,16,35,0
12,131,36,0
30,179,134,147
13,14,31,0
25,101,53,0
65,176,173,76
20,11,27,0
14,117,48,0
44,182,150,114
14,14,30,0
18,93,68,0
61,188,178,63
18,17,23,0
18,76,85,0
80,198,176,36
17,17,24,0
20,52,107,0
61,223,193,13
17,20,21,0
27,81,71,0
70,198,187,35
20,13,25,0
25,71,83,0
76,203,187,24
20,11,27,0
14,127,38,0
35,177,135,143
17,12,29,0
20,80,79,0
58,198,197,37
22,13,23,0
30,97,52,0
83,158,195,54
30,8,20,0
22,45,112,0
71,213,199,7
19,16,23,0
21,98,60,0
59,177,187,67
19,15,24,0
30,103,46,0
76,155,187,72
29,5,24,0
19,87,73,0
58,194,172,66
28,11,19,0
17,110,52,0
45,173,167,105
16,9,33,0
23,85,71,0
57,193,176,64
19,10,29,0
28,56,95,0
57,218,183,32
20,16,22,0
21,77,81,0
86,187,172,45
18,16,24,0
23,97,59,0
94,160,154,82
26,7,25,0
16,95,68,0
72,184,180,54
22,12,24,0
15,89,75,0
49,197,155,89
12,16,30,0
20,84,75,0
58,194,179,59
17,12,29,0
24,55,100,0
68,223,181,18
20,11,27,0
20,107,52,0
62,183,175,70
16,10,32,0
16,116,47,0
38,185,144,123
13,15,30,0
23,114,42,0
79,145,187,79
23,6,29,0
21,88,70,0
69,186,185,50
20,12,26,0
19,99,61,0
65,179,178,68
22,6,30,0
16,93,70,0
51,192,174,73
16,12,30,0
28,80,71,0
70,190,189,41
20,12,26,0
14,129,36,0
34,175,140,141
12,15,31,0
23,113,43,0
63,157,169,101
16,11,31,0
17,103,59,0
43,189,160,98
18,11,29,0
18,59,102,0
60,213,209,8
18,18,22,0
16,64,99,0
57,221,173,39
19,16,23,0
20,93,66,0
55,186,188,61
21,8,29,0
15,87,77,0
57,189,184,60
27,11,20,0
28,86,65,0
83,178,192,37
20,11,27,0
13,112,54,0
58,178,159,95
11,22,25,0
12,127,40,0
39,174,145,132
15,12,31,0
20,99,60,0
95,160,156,79
24,9,25,0
17,89,73,0
64,192,179,55
22,11,25,0
19,109,51,0
55,177,168,90
19,6,33,0
20,79,80,0
71,208,187,24
19,13,26,0
20,97,62,0
59,190,153,88
21,10,27,0
24,58,97,0
72,203,185,30
28,13,17,0
15,102,62,0
48,193,158,91
11,23,24,0
12,119,48,0
39,192,139,120
13,16,29,0
23,117,39,0
56,168,137,129
8,17,33,0
23,103,53,0
65,177,156,92
10,15,33,0
20,103,56,0
56,176,183,75
28,7,23,0
19,112,48,0
68,166,159,97
19,6,33,0
23,80,76,0
75,186,186,43
26,12,20,0
19,82,78,0
67,190,185,48
23,13,22,0
17,80,82,0
62,194,201,33
18,15,25,0
11,66,102,0
59,226,190,15
18,20,20,0
21,53,105,0
62,214,181,33
20,17,21,0
15,105,59,0
58,182,154,96
16,10,32,0
12,56,111,0
49,230,189,22
18,15,25,0
23,57,99,0
68,210,207,5
20,15,23,0
8,137,34,0
28,182,126,154
12,14,32,0
35,76,68,0
92,180,200,18
20,14,24,0
21,83,75,0
79,189,157,65
22,12,24,0
23,89,67,0
67,180,163,80
16,16,26,0
23,114,42,0
69,163,157,101
19,6,33,0
27,91,61,0
67,186,180,57
23,12,23,0
10,109,60,0
48,173,165,104
27,9,22,0
12,118,49,0
37,180,154,119
14,9,35,0
16,89,74,0
46,201,164,79
17,12,29,0
24,92,63,0
78,176,171,65
21,8,29,0
27,73,79,0
90,180,198,22
26,7,25,0
19,101,59,0
66,176,150,98
24,8,26,0
14,105,60,0
41,189,167,93
16,14,28,0
21,92,66,0
60,193,185,52
17,11,30,0
15,101,63,0
51,191,179,69
19,8,31,0
19,87,73,0
59,200,149,82
25,11,22,0
17,96,66,0
52,195,175,68
21,10,27,0
23,72,84,0
69,192,183,46
23,10,25,0
17,87,75,0
59,197,180,54
19,19,20,0
8,107,64,0
43,197,158,92
9,14,35,0
22,75,82,0
60,204,187,39
19,13,26,0
31,71,77,0
74,203,187,26
18,11,29,0
16,111,52,0
40,189,171,90
15,17,26,0
16,106,57,0
64,164,179,83
24,6,28,0
20,66,93,0
73,199,180,38
20,14,24,0
13,131,35,0
46,166,142,136
12,13,33,0
24,84,71,0
59,201,187,43
21,15,22,0
20,109,50,0
68,172,161,89
19,12,27,0
12,112,55,0
42,185,165,98
16,15,27,0
25,66,88,0
62,197,191,40
27,9,22,0
16,102,61,0
54,185,166,85
19,12,27,0
22,88,69,0
65,187,192,46
19,14,25,0
18,104,57,0
57,184,167,82
16,12,30,0
22,84,73,0
57,197,188,48
21,10,27,0
25,93,61,0
53,180,204,53
17,12,29,0
22,89,68,0
52,187,192,59
18,16,24,0
20,97,62,0
61,178,186,65
27,7,24,0
11,130,38,0
44,182,113,151
9,16,33,0
13,116,50,0
44,179,166,101
13,16,29,0
16,73,90,0
51,207,192,40
20,14,24,0
17,92,70,0
52,197,168,73
19,8,31,0
19,107,53,0
63,177,189,61
15,13,30,0
14,125,40,0
45,180,139,126
10,15,33,0
13,109,57,0
39,192,171,88
15,14,29,0
31,85,63,0
79,168,194,49
24,11,23,0
24,98,57,0
99,158,173,60
34,3,21,0
19,106,54,0
61,178,161,90
15,9,34,0
25,68,86,0
74,202,194,20
20,15,23,0
16,112,51,0
39,190,151,110
16,13,29,0
19,89,71,0
87,179,181,43
30,5,23,0
24,77,78,0
58,191,195,46
27,10,21,0
16,104,59,0
61,172,181,76
26,11,21,0
17,89,73,0
55,191,192,52
20,12,26,0
14,116,49,0
38,187,166,99
14,16,28,0
17,108,54,0
52,179,163,96
18,14,26,0
20,96,63,0
59,183,161,87
25,9,24,0
20,90,69,0
57,190,174,69
18,12,28,0
27,80,72,0
87,186,187,30
20,14,24,0
19,69,91,0
61,210,177,42
22,11,25,0
21,78,80,0
75,190,181,44
28,10,20,0
17,90,72,0
52,197,180,61
14,14,30,0
17,82,80,0
65,198,188,39
20,13,25,0
23,91,65,0
60,196,185,49
25,7,26,0
22,85,72,0
67,197,170,56
25,9,24,0
22,87,70,0
88,185,167,50
28,5,25,0
24,58,97,0
65,208,201,16
23,16,19,0
20,112,47,0
62,167,187,74
25,6,27,0
15,99,65,0
55,178,168,89
22,9,27,0
18,121,40,0
68,154,165,103
22,7,29,0
21,92,66,0
57,186,185,62
14,18,26,0
29,69,81,0
72,194,199,25
21,10,27,0
15,96,68,0
44,204,169,73
17,11,30,0
19,91,69,0
72,186,187,45
31,2,25,0
24,69,86,0
73,193,207,17
18,13,27,0
17,74,88,0
55,214,187,34
14,13,31,0
19,51,109,0
65,222,188,15
17,14,27,0
33,53,93,0
75,205,197,13
22,13,23,0
17,86,76,0
59,204,157,70
15,12,31,0
19,104,56,0
64,167,185,74
17,12,29,0
19,86,74,0
66,193,168,63
22,11,25,0
26,86,67,0
69,181,186,54
22,11,25,0
21,99,59,0
58,195,178,59
19,12,27,0
15,99,65,0
74,177,179,60
24,9,25,0
24,96,59,0
69,181,189,51
18,9,31,0
27,87,65,0
67,190,178,55
24,8,26,0
21,76,82,0
73,184,195,38
21,10,27,0
28,58,93,0
65,210,191,24
21,13,24,0
14,57,108,0
69,210,200,11
23,12,23,0
29,97,53,0
89,156,188,57
24,7,27,0
14,127,38,0
53,168,123,146
9,16,33,0
24,61,94,0
55,212,201,22
14,20,24,0
16,122,41,0
41,176,141,132
14,15,29,0
16,95,68,0
45,188,175,82
15,14,29,0
21,99,59,0
60,190,173,67
17,10,31,0
18,89,72,0
57,189,186,58
20,14,24,0
19,95,65,0
50,191,165,84
16,11,31,0
21,109,49,0
56,173,152,109
12,16,30,0
14,128,37,0
46,170,130,144
11,16,31,0
20,61,98,0
80,215,187,8
16,21,21,0
23,74,82,0
80,197,178,35
18,12,28,0
31,87,61,0
80,177,181,52
22,13,23,0
15,102,62,0
53,183,172,82
23,8,27,0
22,94,63,0
61,190,174,65
22,11,25,0
